n;q;ms;burn_in_iter:2;max_b:8;min_b:3;iter:1;max_n:6000
3000;7;31.2984
3000;8;31.1575
3000;0;64.4564
4000;3;90.3638
4000;4;82.2764
4000;5;69.7809
4000;6;69.9452
4000;7;87.3082
4000;8;87.1735
4000;0;166.839
5000;3;174.012
5000;4;161.218
5000;5;138.138
5000;6;138.091
5000;7;166.981
5000;8;167.499
5000;0;329.829
6000;3;303.31
6000;4;285.918
6000;5;249.953
6000;6;249.55
6000;7;311.173
6000;8;305.066
6000;0;582.017
1000;3;1.15186
1000;4;0.966744
1000;5;1.0768
1000;6;1.06928
1000;7;1.06896
1000;8;1.29434
1000;0;2.04452
2000;3;11.1068
2000;4;7.79463
2000;5;7.7896
2000;6;8.90798
2000;7;8.9172
2000;8;8.90708
2000;0;17.7132
3000;3;36.8657
3000;4;32.201
3000;5;27.0977
3000;6;31.4397
3000;7;31.1294
3000;8;31.1767
3000;0;64.1701
4000;3;86.158
4000;4;81.7402
4000;5;69.7177
4000;6;69.6167
4000;7;87.3577
4000;8;87.7712
4000;0;166.611
5000;3;174.7
5000;4;161.376
5000;5;138.31
5000;6;138.307
5000;7;168.864
5000;8;167.846
5000;0;330.194
6000;3;302.77
6000;4;286.024
6000;5;250.015
6000;6;249.986
6000;7;316.709
6000;8;316.523
6000;0;579.496
