n;q;ms;burn_in_iter:2;max_q:9;min_q:2;iter:1;max_n:6000
500;3;0.165554
500;4;0.133981
500;5;0.120734
500;6;0.115818
500;7;0.134821
500;8;0.166525
500;9;0.229808
500;0;0.244312
500;-1;0.135787
600;2;0.399397
600;3;0.2806
600;4;0.22485
600;5;0.201969
600;6;0.207246
600;7;0.251495
600;8;0.290424
600;9;0.378536
600;0;0.421104
600;-1;0.224978
700;2;0.626395
700;3;0.436322
700;4;0.354355
700;5;0.320679
700;6;0.35184
700;7;0.433603
700;8;0.478692
700;9;0.591191
700;0;0.670373
700;-1;0.354485
800;2;0.933541
800;3;0.655872
800;4;0.536427
800;5;0.484998
800;6;0.559275
800;7;0.686151
800;8;0.73757
800;9;0.885474
800;0;1.02953
800;-1;0.537571
900;2;1.32351
900;3;0.931268
900;4;0.77667
900;5;0.691039
900;6;0.821678
900;7;1.00143
900;8;1.04719
900;9;1.23295
900;0;1.46261
900;-1;0.772759
200;2;0.0178868
200;3;0.0134736
200;4;0.0113198
200;5;0.0105011
200;6;0.011087
200;7;0.012081
200;8;0.0163136
200;9;0.023212
200;0;0.0176838
200;-1;0.0132456
300;2;0.0549065
300;3;0.0400619
300;4;0.0331621
300;5;0.0300816
300;6;0.0297133
300;7;0.0325519
300;8;0.0413689
300;9;0.0568566
300;0;0.0552164
300;-1;0.0331275
400;2;0.123722
400;3;0.0882818
400;4;0.0718813
400;5;0.0647442
400;6;0.0624301
400;7;0.0680028
400;8;0.0848407
400;9;0.11824
400;0;0.127013
400;-1;0.0724356
500;2;0.238274
500;3;0.166049
500;4;0.134774
500;5;0.11863
500;6;0.115794
500;7;0.133032
500;8;0.1599
500;9;0.224642
500;0;0.244276
500;-1;0.133897
600;2;0.403247
600;3;0.278832
600;4;0.228128
600;5;0.200202
600;6;0.207544
600;7;0.249409
600;8;0.285333
600;9;0.373193
600;0;0.420937
600;-1;0.228619
700;2;0.628551
700;3;0.435993
700;4;0.355222
700;5;0.3202
700;6;0.354982
700;7;0.433543
700;8;0.482931
700;9;0.599797
700;0;0.670749
700;-1;0.354331
800;2;0.93599
800;3;0.651411
800;4;0.537653
800;5;0.483803
800;6;0.560544
800;7;0.687508
800;8;0.737525
800;9;0.887451
800;0;1.02202
800;-1;0.538278
900;2;1.32525
900;3;0.942154
900;4;0.773071
900;5;0.691621
900;6;0.827264
900;7;1.00169
900;8;1.05618
900;9;1.2491
900;0;1.46222
900;-1;0.771915
200;2;0.0180181
200;3;0.0135292
200;4;0.0113286
200;5;0.0104771
200;6;0.0110269
200;7;0.0120667
200;8;0.0162808
200;9;0.0231141
200;0;0.0176333
200;-1;0.0132201
300;2;0.0567794
300;3;0.0402338
300;4;0.0331714
300;5;0.0300698
300;6;0.0296933
300;7;0.0324466
300;8;0.0410566
300;9;0.0568969
300;0;0.054719
300;-1;0.0429294
400;2;0.123806
400;3;0.0885091
400;4;0.0720691
400;5;0.0644232
400;6;0.0620921
400;7;0.0677516
400;8;0.0837783
400;9;0.116451
400;0;0.126475
400;-1;0.0724311
500;2;0.234972
500;3;0.165793
500;4;0.133706
500;5;0.118378
500;6;0.115933
500;7;0.133252
500;8;0.161813
500;9;0.223161
500;0;0.244258
500;-1;0.133878
600;2;0.399267
600;3;0.279322
600;4;0.225219
600;5;0.200797
600;6;0.207396
600;7;0.247263
600;8;0.280956
600;9;0.370468
600;0;0.421188
600;-1;0.225078
700;2;0.627072
700;3;0.437117
700;4;0.354395
700;5;0.320915
700;6;0.347807
700;7;0.420036
700;8;0.46448
700;9;0.577023
700;0;0.671712
700;-1;0.354678
800;2;0.93293
800;3;0.65208
800;4;0.537271
800;5;0.486662
800;6;0.550025
800;7;0.659267
800;8;0.707547
800;9;0.854898
800;0;1.03441
800;-1;0.547842
900;2;1.34607
900;3;0.930672
900;4;0.769888
900;5;0.690679
900;6;0.805057
900;7;0.97049
900;8;1.02354
900;9;1.21299
900;0;1.45822
900;-1;0.770203
200;2;0.0178643
200;3;0.0134322
200;4;0.0113053
200;5;0.0105531
200;6;0.0110899
200;7;0.0120688
200;8;0.0163168
200;9;0.0230856
200;0;0.0175721
200;-1;0.0133977
300;2;0.0608535
300;3;0.0404821
300;4;0.0333549
300;5;0.0304152
300;6;0.0298822
300;7;0.032652
300;8;0.0413549
300;9;0.057579
300;0;0.0558712
300;-1;0.0333301
400;2;0.124482
400;3;0.0888767
400;4;0.0726201
400;5;0.0649521
400;6;0.0625816
400;7;0.0686593
400;8;0.0861748
400;9;0.118857
400;0;0.127668
400;-1;0.0726794
500;2;0.234971
500;3;0.166197
500;4;0.134296
500;5;0.119206
500;6;0.1164
500;7;0.135448
500;8;0.164977
500;9;0.224176
500;0;0.244829
500;-1;0.13456
600;2;0.398682
600;3;0.279353
600;4;0.225158
600;5;0.20125
600;6;0.206814
600;7;0.248816
600;8;0.291408
600;9;0.375182
600;0;0.421826
600;-1;0.225714
700;2;0.625608
700;3;0.436478
700;4;0.355067
700;5;0.320438
700;6;0.35198
700;7;0.432335
700;8;0.478862
700;9;0.596272
700;0;0.671258
700;-1;0.353848
800;2;0.933426
800;3;0.652387
800;4;0.536365
800;5;0.484605
800;6;0.55948
800;7;0.680277
800;8;0.731867
800;9;0.881187
800;0;1.019
800;-1;0.536513
900;2;1.33175
900;3;0.929993
900;4;0.76976
900;5;0.690305
900;6;0.82069
900;7;0.996928
900;8;1.03254
900;9;1.22179
900;0;1.45829
900;-1;0.770393
200;2;0.0178614
200;3;0.0134768
200;4;0.011375
200;5;0.0111246
200;6;0.0110578
200;7;0.0120123
200;8;0.0163289
200;9;0.0230751
200;0;0.01818
200;-1;0.0131972
300;2;0.0547942
300;3;0.040095
300;4;0.0330677
300;5;0.0300553
300;6;0.0297878
300;7;0.0325074
300;8;0.0410051
300;9;0.0568948
300;0;0.0553082
300;-1;0.0337077
400;2;0.124816
400;3;0.0884595
400;4;0.0719587
400;5;0.0642107
400;6;0.0619579
400;7;0.0678441
400;8;0.0860868
400;9;0.120929
400;0;0.127082
400;-1;0.0720812
500;2;0.234565
500;3;0.165551
500;4;0.133665
500;5;0.118139
500;6;0.115802
500;7;0.134708
500;8;0.164253
500;9;0.227913
500;0;0.244166
500;-1;0.133736
600;2;0.398362
600;3;0.280775
600;4;0.224941
600;5;0.208223
600;6;0.207343
600;7;0.251335
600;8;0.295362
600;9;0.382951
600;0;0.420919
600;-1;0.225056
700;2;0.625387
700;3;0.435876
700;4;0.354116
700;5;0.320616
700;6;0.352791
700;7;0.434927
700;8;0.489211
700;9;0.599583
700;0;0.670276
700;-1;0.354236
800;2;0.932109
800;3;0.651011
800;4;0.536933
800;5;0.483683
800;6;0.55959
800;7;0.682572
800;8;0.735477
800;9;0.884158
800;0;1.01858
800;-1;0.536561
900;2;1.32187
900;3;0.929885
900;4;0.769874
900;5;0.689233
900;6;0.818997
900;7;0.996437
900;8;1.031
900;9;1.22707
900;0;1.45708
900;-1;0.770357
200;2;0.0178241
200;3;0.0134655
200;4;0.0113053
200;5;0.0105322
200;6;0.0110101
200;7;0.012009
200;8;0.0162995
200;9;0.0231167
200;0;0.0177246
200;-1;0.0132276
300;2;0.054731
300;3;0.0398741
300;4;0.0332525
300;5;0.0300653
300;6;0.0295972
300;7;0.0323375
300;8;0.0410096
300;9;0.0594315
300;0;0.0558965
300;-1;0.0330246
400;2;0.123732
400;3;0.0884686
400;4;0.0721239
400;5;0.064324
400;6;0.0619886
400;7;0.0681331
400;8;0.0844946
400;9;0.117581
400;0;0.126836
400;-1;0.0722507
500;2;0.234495
500;3;0.16569
500;4;0.133725
500;5;0.118069
500;6;0.11568
500;7;0.135017
500;8;0.165736
500;9;0.22683
500;0;0.244121
500;-1;0.133457
600;2;0.398172
600;3;0.279075
600;4;0.22482
600;5;0.200482
600;6;0.207029
600;7;0.249234
600;8;0.285626
600;9;0.37636
600;0;0.420854
600;-1;0.225045
700;2;0.624708
700;3;0.435944
700;4;0.35371
700;5;0.320595
700;6;0.352589
700;7;0.432925
700;8;0.482184
700;9;0.592226
700;0;0.670346
700;-1;0.354641
800;2;0.932004
800;3;0.651188
800;4;0.537311
800;5;0.483852
800;6;0.560187
800;7;0.679276
800;8;0.735211
800;9;0.881174
800;0;1.01833
800;-1;0.536474
900;2;1.32228
900;3;0.943604
900;4;0.768988
900;5;0.691334
900;6;0.827077
900;7;1.0054
900;8;1.0653
900;9;1.25346
900;0;1.45954
900;-1;0.773764
1000;2;1.81616
1000;3;1.28532
1000;4;1.06571
1000;5;0.965037
1000;6;1.15279
1000;7;1.4376
1000;8;1.48031
1000;9;1.69857
1000;0;2.04676
1000;-1;1.06616
2000;2;14.7252
2000;3;10.4896
2000;4;8.87615
2000;5;7.7547
2000;6;9.69962
2000;7;11.6754
2000;8;11.7234
2000;9;12.2596
2000;0;17.6676
2000;-1;7.7615
3000;2;50.6553
3000;3;36.5082
3000;4;31.1658
3000;5;27.4189
3000;6;33.1524
3000;7;38.8114
3000;8;38.202
3000;9;39.1151
3000;0;64.3171
3000;-1;27.4879
4000;2;125.058
4000;3;95.2434
4000;4;87.2019
4000;5;69.7365
4000;6;78.7869
4000;7;87.6219
4000;8;86.4187
4000;9;86.2718
4000;0;166.787
4000;-1;67.8003
5000;2;244.551
5000;3;184.853
5000;4;162.32
5000;5;135.642
5000;6;161.327
5000;7;179.255
5000;8;173.304
5000;9;170.965
5000;0;330.83
5000;-1;134.214
6000;2;428.331
6000;3;338.748
6000;4;316.608
6000;5;251.31
