n;q;ms;burn_in_iter:2;max_q:7;min_q:3;iter:1;max_n:6000
400;4;0.07184
400;5;0.0641859
400;6;0.0619764
400;7;0.0675392
400;0;0.125941
500;3;0.165339
500;4;0.133048
500;5;0.117794
500;6;0.114727
500;7;0.136123
500;0;0.245846
600;3;0.278642
600;4;0.224672
600;5;0.20075
600;6;0.20903
600;7;0.246905
600;0;0.42016
700;3;0.439284
700;4;0.354411
700;5;0.32017
700;6;0.347551
700;7;0.421534
700;0;0.669279
800;3;0.652253
800;4;0.536046
800;5;0.484701
800;6;0.546207
800;7;0.660043
800;0;1.02085
900;3;0.931464
900;4;0.767162
900;5;0.690973
900;6;0.797535
900;7;0.972676
900;0;1.45972
200;3;0.0136767
200;4;0.0112325
200;5;0.0104333
200;6;0.0111703
200;7;0.0119745
200;0;0.0177559
300;3;0.0406877
300;4;0.0330683
300;5;0.0300582
300;6;0.029538
300;7;0.0323043
300;0;0.0552039
400;3;0.0910947
400;4;0.0734249
400;5;0.0643454
400;6;0.0620304
400;7;0.0675162
400;0;0.127679
500;3;0.1689
500;4;0.134497
500;5;0.118358
500;6;0.115283
500;7;0.13604
500;0;0.245043
600;3;0.280277
600;4;0.226252
600;5;0.20111
600;6;0.207639
600;7;0.250954
600;0;0.422216
700;3;0.445639
700;4;0.355907
700;5;0.320619
700;6;0.353026
700;7;0.435879
700;0;0.685504
800;3;0.665951
800;4;0.537169
800;5;0.486318
800;6;0.555387
800;7;0.683724
800;0;1.03248
900;3;0.942265
900;4;0.766546
900;5;0.69343
900;6;0.8194
900;7;1.01104
900;0;1.46914
200;3;0.0133422
200;4;0.0111507
200;5;0.0104183
200;6;0.0108694
200;7;0.0118831
200;0;0.0174073
300;3;0.0397952
300;4;0.0328213
300;5;0.0306725
300;6;0.0293449
300;7;0.0319663
300;0;0.055158
400;3;0.0880316
400;4;0.0730698
400;5;0.0639756
400;6;0.0618078
400;7;0.0675351
400;0;0.131253
500;3;0.16861
500;4;0.133202
500;5;0.117898
500;6;0.114918
500;7;0.138094
500;0;0.246601
600;3;0.278423
600;4;0.224337
600;5;0.200762
600;6;0.214148
600;7;0.253312
600;0;0.420422
700;3;0.438719
700;4;0.355297
700;5;0.319931
700;6;0.354635
700;7;0.433013
700;0;0.671752
800;3;0.6617
800;4;0.541896
800;5;0.48537
800;6;0.557851
800;7;0.683639
800;0;1.01873
900;3;0.933565
900;4;0.771804
900;5;0.699771
900;6;0.81726
900;7;1.00618
900;0;1.46766
200;3;0.0133048
200;4;0.0112387
200;5;0.0104363
200;6;0.0108823
200;7;0.0119421
200;0;0.017423
300;3;0.0402874
300;4;0.0332169
300;5;0.0297208
300;6;0.0294081
300;7;0.0320919
300;0;0.0549663
400;3;0.0892646
400;4;0.0719696
400;5;0.0639048
400;6;0.0615058
400;7;0.0673761
400;0;0.126712
500;3;0.165598
500;4;0.133229
500;5;0.118206
500;6;0.115989
500;7;0.1339
500;0;0.244334
600;3;0.281892
600;4;0.225098
600;5;0.202574
600;6;0.208774
600;7;0.244598
600;0;0.422249
700;3;0.438864
700;4;0.365323
700;5;0.321258
700;6;0.347599
700;7;0.42793
700;0;0.673189
800;3;0.653904
800;4;0.535287
800;5;0.483963
800;6;0.54444
800;7;0.667759
800;0;1.02516
900;3;0.93319
900;4;0.769432
900;5;0.697752
900;6;0.804723
900;7;0.970805
900;0;1.46191
200;3;0.0134559
200;4;0.0112061
200;5;0.0104222
200;6;0.0108492
200;7;0.0119684
200;0;0.0173545
300;3;0.0397659
300;4;0.032793
300;5;0.0297391
300;6;0.0293745
300;7;0.0320018
300;0;0.0550268
400;3;0.0880116
400;4;0.0719456
400;5;0.0639299
400;6;0.0617867
400;7;0.0679763
400;0;0.126021
500;3;0.165442
500;4;0.13378
500;5;0.118143
500;6;0.114942
500;7;0.132881
500;0;0.243441
600;3;0.278989
600;4;0.224438
600;5;0.202663
600;6;0.207086
600;7;0.246463
600;0;0.420116
700;3;0.436608
700;4;0.358444
700;5;0.320009
700;6;0.349017
700;7;0.420271
700;0;0.678105
800;3;0.652507
800;4;0.535336
800;5;0.485029
800;6;0.545965
800;7;0.661513
800;0;1.02411
900;3;0.933859
900;4;0.766574
900;5;0.692533
900;6;0.797294
900;7;0.973904
900;0;1.45949
200;3;0.0135869
200;4;0.0111319
200;5;0.010414
200;6;0.011139
200;7;0.0118733
200;0;0.0177113
300;3;0.0400188
300;4;0.0329929
300;5;0.0300059
300;6;0.029599
300;7;0.032308
300;0;0.0553187
400;3;0.088326
400;4;0.0720798
400;5;0.0642111
400;6;0.0618766
400;7;0.0680227
400;0;0.126703
500;3;0.165455
500;4;0.133718
500;5;0.118724
500;6;0.115297
500;7;0.130634
500;0;0.243806
600;3;0.278638
600;4;0.224938
600;5;0.20049
600;6;0.207522
600;7;0.249707
600;0;0.422429
700;3;0.436978
700;4;0.355136
700;5;0.320384
700;6;0.348214
700;7;0.42208
700;0;0.677233
800;3;0.662484
800;4;0.535889
800;5;0.485629
800;6;0.548748
800;7;0.668601
800;0;1.02899
900;3;0.931636
900;4;0.77433
900;5;0.691912
900;6;0.804022
900;7;0.972627
900;0;1.4812
200;3;0.0136082
200;4;0.0112209
200;5;0.0104864
200;6;0.0111701
200;7;0.0119814
200;0;0.0176823
300;3;0.0406138
300;4;0.033105
300;5;0.0300645
300;6;0.0296108
300;7;0.0322839
300;0;0.055426
400;3;0.0885983
400;4;0.0720754
400;5;0.0643042
400;6;0.0620069
400;7;0.067894
400;0;0.127006
500;3;0.165768
500;4;0.133883
500;5;0.118483
500;6;0.116862
500;7;0.134388
500;0;0.244468
600;3;0.279388
600;4;0.225382
600;5;0.20189
600;6;0.209298
600;7;0.24819
600;0;0.42388
700;3;0.436797
700;4;0.355611
700;5;0.320625
700;6;0.347723
700;7;0.425288
700;0;0.670454
800;3;0.652853
800;4;0.535631
800;5;0.484284
800;6;0.545326
800;7;0.663522
800;0;1.01971
900;3;0.932018
900;4;0.768015
900;5;0.69232
900;6;0.801797
900;7;0.971781
900;0;1.47154
1000;3;1.28607
1000;4;1.06614
1000;5;0.95198
1000;6;1.11758
1000;7;1.37932
1000;0;2.07681
2000;3;10.5133
2000;4;8.92022
2000;5;7.80159
2000;6;9.50449
2000;7;11.127
2000;0;17.7836
3000;3;36.4209
3000;4;31.1036
3000;5;27.0526
3000;6;32.3111
3000;7;36.9059
3000;0;64.3476
4000;3;93.6123
4000;4;84.9442
4000;5;67.7807
4000;6;78.8511
4000;7;87.598
4000;0;174.25
5000;3;184.807
5000;4;162.491
5000;5;133.859
5000;6;154.608
5000;7;171.261
5000;0;343.236
6000;3;333.464
6000;4;302.165
6000;5;245.617
6000;6;286.598
6000;7;316.49
6000;0;605.116
1000;3;1.28721
1000;4;1.07145
1000;5;0.955446
1000;6;1.15461
1000;7;1.42379
1000;0;2.05064
2000;3;10.5099
2000;4;8.90237
2000;5;7.78179
2000;6;9.74297
2000;7;11.663
2000;0;17.7266
3000;3;36.2851
3000;4;31.1535
3000;5;27.4982
3000;6;33.3097
3000;7;38.8809
3000;0;64.499
4000;3;95.3415
4000;4;87.55
4000;5;69.9976
4000;6;82.6817
4000;7;92.6938
4000;0;174.344
5000;3;188.127
5000;4;167.721
5000;5;138.569
5000;6;162.151
5000;7;180.499
5000;0;343.558
6000;3;342.537
6000;4;318.163
6000;5;251.787
6000;6;287.564
6000;7;308.222
6000;0;605.463
1000;3;1.28422
1000;4;1.06866
1000;5;0.954001
1000;6;1.12225
1000;7;1.36599
1000;0;2.04719
2000;3;10.5154
2000;4;8.92014
2000;5;7.80539
2000;6;9.53932
2000;7;11.1824
2000;0;17.6865
3000;3;36.3065
3000;4;30.962
3000;5;27.0382
3000;6;32.3239
3000;7;36.8738
3000;0;64.3392
4000;3;93.3212
4000;4;85.0009
4000;5;67.7223
4000;6;78.8382
4000;7;87.7431
4000;0;174.165
5000;3;184.668
5000;4;162.699
5000;5;133.604
5000;6;154.066
5000;7;170.946
5000;0;343.836
6000;3;332.218
6000;4;312.846
6000;5;251.134
6000;6;285.99
6000;7;316.616
6000;0;605.131
1000;3;1.28601
1000;4;1.07308
1000;5;0.955038
1000;6;1.12559
1000;7;1.36615
1000;0;2.05146
2000;3;10.5099
2000;4;8.9222
2000;5;7.8224
2000;6;9.56665
2000;7;11.155
2000;0;17.7013
3000;3;36.2926
3000;4;30.9624
3000;5;27.1236
3000;6;32.3031
3000;7;36.8806
3000;0;67.9348
4000;3;93.7957
4000;4;84.9993
4000;5;68.2106
4000;6;79.1423
4000;7;88.1084
4000;0;174.554
5000;3;188.786
5000;4;168.325
5000;5;138.732
5000;6;162.18
5000;7;180.72
5000;0;343.35
6000;3;343.177
6000;4;317.947
6000;5;250.714
6000;6;287.239
6000;7;316.404
6000;0;605.116
1000;3;1.28665
1000;4;1.07057
1000;5;0.953797
1000;6;1.15219
1000;7;1.42649
1000;0;2.04967
2000;3;10.5163
2000;4;8.9214
2000;5;7.80612
2000;6;9.73907
2000;7;11.6699
2000;0;18.7831
3000;3;36.2109
3000;4;31.1503
3000;5;27.4338
3000;6;33.2633
3000;7;38.8358
3000;0;64.3742
4000;3;95.2556
4000;4;87.3234
4000;5;70.0539
4000;6;82.7663
4000;7;92.6898
4000;0;174.135
5000;3;187.49
5000;4;168.03
5000;5;139.349
5000;6;155.538
5000;7;171.442
5000;0;343.4
6000;3;340.733
6000;4;317.262
6000;5;251.824
6000;6;287.647
6000;7;316.967
6000;0;605.05
1000;3;1.28298
1000;4;1.07009
1000;5;0.952194
1000;6;1.15052
1000;7;1.4228
1000;0;2.0472
2000;3;10.4972
2000;4;8.95921
2000;5;7.7903
2000;6;9.72051
2000;7;11.6282
2000;0;17.7126
3000;3;36.2416
3000;4;31.1326
3000;5;27.4776
3000;6;33.2493
3000;7;38.7854
3000;0;67.5945
4000;3;95.5086
4000;4;87.7817
4000;5;70.1451
4000;6;82.476
4000;7;92.6042
4000;0;174.262
5000;3;189.221
5000;4;167.393
5000;5;134.76
5000;6;154.646
5000;7;171.382
5000;0;343.494
6000;3;334.104
6000;4;302.908
6000;5;241.004
6000;6;272.153
6000;7;299.895
6000;0;607.819
1000;3;1.28533
1000;4;1.07057
1000;5;0.954115
1000;6;1.12285
1000;7;1.36504
1000;0;2.19055
2000;3;10.5056
2000;4;8.92201
2000;5;7.8085
2000;6;9.74892
2000;7;11.6978
2000;0;17.7261
3000;3;36.2256
3000;4;31.1421
3000;5;27.5026
3000;6;33.3702
3000;7;38.8566
3000;0;67.5954
4000;3;94.4753
4000;4;85.4622
4000;5;67.9292
4000;6;78.9531
4000;7;87.8332
4000;0;174.654
5000;3;184.914
5000;4;163.446
5000;5;134.932
5000;6;155.494
5000;7;171.466
5000;0;344.891
6000;3;333.966
6000;4;303.194
6000;5;239.902
6000;6;273.134
6000;7;301.13
6000;0;609.424
1000;3;1.28481
1000;4;1.07656
1000;5;0.953647
1000;6;1.13499
1000;7;1.36368
1000;0;2.06724
2000;3;10.6335
2000;4;9.03415
2000;5;7.84909
2000;6;9.52514
2000;7;11.1164
2000;0;17.7237
3000;3;36.7158
3000;4;31.0095
3000;5;27.2656
3000;6;32.6671
3000;7;37.1894
3000;0;64.5372
4000;3;94.9883
4000;4;85.5004
4000;5;68.1871
4000;6;79.3699
4000;7;88.3624
4000;0;174.31
5000;3;184.519
5000;4;163.949
5000;5;134.054
5000;6;154.826
5000;7;171.431
5000;0;344.875
6000;3;334.806
6000;4;305.13
6000;5;240.463
6000;6;273.159
6000;7;300.766
6000;0;608.127
1000;3;1.28958
1000;4;1.07532
1000;5;0.962008
1000;6;1.12557
1000;7;1.37322
1000;0;2.18738
2000;3;10.5033
2000;4;8.9184
2000;5;7.79324
2000;6;9.50652
2000;7;11.1444
2000;0;17.7142
3000;3;36.2775
3000;4;31.1322
3000;5;27.7032
3000;6;33.4277
3000;7;38.7524
3000;0;64.3414
4000;3;95.2421
4000;4;87.7067
4000;5;70.1317
4000;6;82.5223
4000;7;92.4881
4000;0;174.786
5000;3;187.997
5000;4;167.738
5000;5;138.847
5000;6;161.659
5000;7;180.677
5000;0;344.769
6000;3;343.6
6000;4;317.409
6000;5;251.273
6000;6;285.158
6000;7;315.392
6000;0;606.263
1000;3;1.28539
1000;4;1.06979
1000;5;0.95567
1000;6;1.14927
1000;7;1.42207
1000;0;2.05322
2000;3;10.5372
2000;4;8.9374
2000;5;7.8161
2000;6;9.70328
2000;7;11.6825
2000;0;18.7636
3000;3;36.2371
3000;4;31.1453
3000;5;27.4421
3000;6;33.3482
3000;7;38.8094
3000;0;64.3961
4000;3;95.5952
4000;4;87.4559
4000;5;70.259
4000;6;82.5282
4000;7;92.8378
4000;0;175.999
5000;3;188.517
5000;4;168.013
5000;5;138.504
5000;6;162.026
5000;7;180.952
5000;0;343.79
6000;3;343.246
6000;4;318.193
6000;5;251.281
6000;6;286.792
6000;7;317.127
6000;0;605.599
